"","Forest","Site_Year_Code","Lowest_Common_Taxon_Name","Habitat","Habitat_2","Trophic_Level","Trophic_Category","Sampled_households","Est_Num_Community_Households","Sampled_Population","Est_Comm_Population","Percent_Using_mean","Percent_Attempting_to_Harvest_mean","Percent_Harvesting_mean","Percent_Receiving_mean","Percent_Giving_mean","Reported_Pounds_Harvested_sum","Estimated_Total_Pounds_Harvested_sum","Percapita_Pounds_Harvested_sum","Number_Of_Resource_Harvested_sum","Estimated_Amount_Harvested_sum"
"4347","Tongass","Klawock_1987","Halibut","Marine","Marine",4,"Tertiary Consumer",52,224,198,790.3,0.774,NA,0.522,0.47,0.285,NA,24979,31.61,NA,24979
"4348","Tongass","Klawock_1987","Herring","Marine","Marine",3,"Secondary Consumer",52,224,198,790.3,0.131,NA,0.067,0.075,0,NA,518,0.66,NA,518
"4349","Tongass","Klawock_1987","Herring Roe","Nearshore","Nearshore",3,"Secondary Consumer",52,224,198,790.3,0.401,NA,0.175,0.301,0.131,NA,4205,5.32,NA,4205
"4350","Tongass","Klawock_1987","King Crab","Marine","Marine",2.5,"Omnivore (pp/pc)",52,224,198,790.3,0.12100001,NA,0.06,0.06,0.03,NA,2120,2.68,NA,400
"4351","Tongass","Klawock_1987","Moose","Terrestrial","Terrestrial",2,"Primary Consumer",52,224,198,790.3,0.033,NA,0.011,0.022,0,NA,1000,1.27,NA,3
"4352","Tongass","Klawock_1987","Octopus","Marine","Marine",3,"Secondary Consumer",52,224,198,790.3,0.064,NA,0.064,0.011,0.033,NA,555,0.7,NA,87
"4353","Tongass","Klawock_1987","Pink Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",52,224,198,790.3,0.274,NA,0.274,0.011,0.127,NA,3664,4.64,NA,1666
"4354","Tongass","Klawock_1987","Plants/Greens","Terrestrial","Terrestrial",1,"Primary Producer",52,224,198,790.3,0.288,NA,0.266,0.094,0.15,NA,1327,1.68,NA,1327
"4355","Tongass","Klawock_1987","Rockfish","Marine","Marine",3.5,"Omnivore (pc/sc)",52,224,198,790.3,0.59400004,NA,0.5,0.158,0.26299998,NA,6346,8.03,NA,3173
"4356","Tongass","Klawock_1987","Scallop","Marine","Marine",2,"Primary Consumer",52,224,198,790.3,0.105,NA,0.053000003,0.053000003,0,NA,184,0.23,NA,184
"4357","Tongass","Klawock_1987","Sea Cucumber","Nearshore","Nearshore",2.5,"Omnivore (pp/pc)",52,224,198,790.3,0.341,NA,0.183,0.202,0.086,NA,9556,12.09,NA,1195
"4358","Tongass","Klawock_1987","Sea Urchin","Nearshore","Nearshore",2,"Primary Consumer",52,224,198,790.3,0.06,NA,0.03,0.03,0,NA,173,0.22,NA,102
"4359","Tongass","Klawock_1987","Seabirds and Loon Eggs","Terrestrial",NA,2.5,"Omnivore (pp/pc)",52,224,198,790.3,0.108,NA,0.075,0.055999998,0.011,NA,126,0.16,NA,630
"4360","Tongass","Klawock_1987","Seal","Marine","Marine",4.5,"Omnivore (high level generalist)",52,224,198,790.3,0.153,NA,0.108,0.086,0.086,NA,3930,4.97,NA,47
"4361","Tongass","Klawock_1987","Seaweed/Kelp","Nearshore","Nearshore",1,"Primary Producer",52,224,198,790.3,0.338,NA,0.296,0.215,0.124,NA,1301,1.65,NA,1301
"4362","Tongass","Klawock_1987","Shrimp","Marine","Marine",2.5,"Omnivore (pp/pc)",52,224,198,790.3,0.199,NA,0.022,0.199,0.011,NA,138,0.17,NA,138
"4363","Tongass","Klawock_1987","Smelt","Freshwater_Anadromous","Freshwater_Anadromous",3,"Secondary Consumer",52,224,198,790.3,0.139,NA,0.011,0.127,0,NA,120,0.15,NA,120
"4364","Tongass","Klawock_1987","Sockeye Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",52,224,198,790.3,0.52099997,NA,0.408,0.188,0.108,NA,16531,20.92,NA,3844
"4365","Tongass","Klawock_1987","Tanner Crab","Marine","Marine",3,"Secondary Consumer",52,224,198,790.3,0.06,NA,0,0.06,0,NA,0,0,NA,0
"4366","Tongass","Klawock_1987","Unknown Marine Invertebrates","Marine","not all are marine..",2.5,"Omnivore (pp/pc)",52,224,198,790.3,0.040999997,NA,0.03,0.011,0.011,NA,136,0.17,NA,136
"4367","Tongass","Klawock_1987","Unknown Non-Salmon Fish","Marine","Marine",3.5,"Omnivore (pc/sc)",52,224,198,790.3,0.040999997,NA,0.040999997,0,0,NA,43,0.05,NA,43
"4368","Tongass","Klawock_1987","Upland Game Birds","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",52,224,198,790.3,0.011,NA,0.011,0,0,NA,2,0,NA,3
"4369","Tongass","Klawock_1987","Wood","Terrestrial","Terrestrial",1,"Primary Producer",52,224,198,790.3,0.575,NA,0.575,0.102,0.158,NA,0,0,NA,584
"4370","Tongass","Klawock_1997","Abalone","Nearshore","Nearshore",2,"Primary Consumer",106,303,295,847.3,0.123,0.047,0.047,0.085,0.038,51.45,147,0.17,24.5,70
"4371","Tongass","Klawock_1997","Beaver","Terrestrial","Terrestrial",2,"Primary Consumer",106,303,295,847.3,0.019,0.019,0.019,0,0,0,0,0,52,149
"4372","Tongass","Klawock_1997","Berries","Terrestrial","Terrestrial",1,"Primary Producer",106,303,295,847.3,0.679,0.59400004,0.59400004,0.20799999,0.21700001,4027,11511,13.6,2708.5,7742
"4373","Tongass","Klawock_1997","Black Bear","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc/sc)",106,303,295,847.3,0.056999996,0.066,0.027999999,0.027999999,0.019,174,497,0.59,3,9
"4374","Tongass","Klawock_1997","Caribou","Terrestrial","Terrestrial",2,"Primary Consumer",106,303,295,847.3,0.038,0.019,0.019,0.019,0.009,390,1115,1.32,3,9
"4375","Tongass","Klawock_1997","Chinook Salmon","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",106,303,295,847.3,0.60400003,0.387,0.368,0.30200002,0.255,7912.32,22617,26.73,624,1784
"4376","Tongass","Klawock_1997","Chiton","Nearshore","Nearshore",2,"Primary Consumer",106,303,295,847.3,0.1225,0.099,0.099,0.028499998,0.0425,947.25,2708,3.2,127.5,365
"4377","Tongass","Klawock_1997","Chum Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",106,303,295,847.3,0.22600001,0.17899999,0.17,0.075,0.123,4138.16,11829,13.98,598,1709
"4378","Tongass","Klawock_1997","Clam","Nearshore","Nearshore",2,"Primary Consumer",106,303,295,847.3,0.102333332666667,0.0863333331666667,0.0833333331666667,0.0266666656666667,0.0343333333333333,2807.61,8027,9.48,666.5,1906
"4379","Tongass","Klawock_1997","Cockle","Nearshore","Nearshore",2,"Primary Consumer",106,303,295,847.3,0.0566666653333333,0.0566666653333333,0.0566666653333333,0.003,0.0219999996666667,394.96,1129,1.33,127,364
"4380","Tongass","Klawock_1997","Coho Salmon","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",106,303,295,847.3,0.679,0.566,0.538,0.245,0.255,5521.6,15783,18.65,1015,2901
"4381","Tongass","Klawock_1997","Cutthroat Trout","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",106,303,295,847.3,0.132,0.132,0.132,0,0.009,228,652,0.77,152,434
"4382","Tongass","Klawock_1997","Deer","Terrestrial","Terrestrial",2,"Primary Consumer",106,303,295,847.3,0.71699995,0.585,0.43400002,0.35799998,0.255,14080,40248,47.57,176,503
"4383","Tongass","Klawock_1997","Dolly Varden","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",106,303,295,847.3,0.132,0.123,0.123,0.027999999,0.009,1101.6,3149,3.72,408,1166
"4384","Tongass","Klawock_1997","Duck","Terrestrial","Terrestrial/Freshwater/Nearshore",2.5,"Omnivore (pp/pc)",106,303,295,847.3,0.02325,0.02575,0.018749999,0.00475,0.00475,115,328,0.39,131,374
"4385","Tongass","Klawock_1997","Dungeness Crab","Nearshore","Nearshore",3,"Secondary Consumer",106,303,295,847.3,0.547,0.283,0.274,0.368,0.066,1800.48,5147,6.08,1364,3899
"4386","Tongass","Klawock_1997","Flounder","Marine","Marine",3,"Secondary Consumer",106,303,295,847.3,0.019,0.019,0.019,0.009,0,15,43,0.05,5,14
"4387","Tongass","Klawock_1997","Gadiformes","Marine","Marine",3.5,"Omnivore (pc/sc)",106,303,295,847.3,0.009,0.006,0.006,0.003,0.006,173.8,497,0.58,62,178
"4388","Tongass","Klawock_1997","Geese","Terrestrial","Freshwater/terrestrial/marine",2.5,"Omnivore (pp/pc)",106,303,295,847.3,0.028333332,0.0313333316666667,0.025,0.003,0.00633333333333333,85.2,243,0.29,69,198
"4389","Tongass","Klawock_1997","Goat","Terrestrial","Terrestrial",2,"Primary Consumer",106,303,295,847.3,0,0.009,0,0,0,0,0,0,0,0
"4390","Tongass","Klawock_1997","Halibut","Marine","Marine",4,"Tertiary Consumer",106,303,295,847.3,0.85800004,0.509,0.48099998,0.509,0.387,12381,35391,41.83,12381,35391
"4391","Tongass","Klawock_1997","Herring","Marine","Marine",3,"Secondary Consumer",106,303,295,847.3,0.113000005,0.066,0.066,0.056999996,0.038,870,2487,2.94,870,2487
"4392","Tongass","Klawock_1997","Herring Roe","Nearshore","Nearshore",3,"Secondary Consumer",106,303,295,847.3,0.20025000475,0.1155000015,0.1132500015,0.12525,0.08725,3766,10765,12.72,3766,10765
"4393","Tongass","Klawock_1997","King Crab","Marine","Marine",2.5,"Omnivore (pp/pc)",106,303,295,847.3,0.0805,0.019,0.019,0.0660000025,0.0045,640.22,1830,2.16,119,340
"4394","Tongass","Klawock_1997","Land Otter","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",106,303,295,847.3,0.019,0.019,0.019,0,0,0,0,0,12,34
"4395","Tongass","Klawock_1997","Lingcod","Marine","Marine",4,"Tertiary Consumer",106,303,295,847.3,0.292,0.22600001,0.22600001,0.075,0.047,869.4,2485,2.94,138,394
"4396","Tongass","Klawock_1997","Marten","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",106,303,295,847.3,0.019,0.019,0.019,0,0,0,0,0,34,97
"4397","Tongass","Klawock_1997","Mink","Terrestrial","Terrestrial",3,"Secondary Consumer",106,303,295,847.3,0.038,0.038,0.038,0,0.019,0,0,0,22,63
"4398","Tongass","Klawock_1997","Moose","Terrestrial","Terrestrial",2,"Primary Consumer",106,303,295,847.3,0.066,0.027999999,0.027999999,0.047,0.027999999,1200,3430,4.05,3,9
"4399","Tongass","Klawock_1997","Mussel","Nearshore","Nearshore",2,"Primary Consumer",106,303,295,847.3,0.019,0.019,0.009,0.009,0.009,3,9,0.01,2,6
"4400","Tongass","Klawock_1997","Octopus","Marine","Marine",3,"Secondary Consumer",106,303,295,847.3,0.066,0.047,0.047,0.027999999,0.027999999,396.8,1134,1.34,62,177
"4401","Tongass","Klawock_1997","Pink Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",106,303,295,847.3,0.236,0.198,0.198,0.047,0.056999996,1107.44,3166,3.74,508,1452
"4402","Tongass","Klawock_1997","Plants/Greens","Terrestrial","Terrestrial",1,"Primary Producer",106,303,295,847.3,0.509,0.406,0.406,0.189,0.20799999,1447.38,4137,4.89,1861.8,5322
"4403","Tongass","Klawock_1997","Rainbow Trout","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",106,303,295,847.3,0.0944999975,0.0940000025,0.0845,0.014,0.014,795.5,2273,2.69,141,403
"4404","Tongass","Klawock_1997","Rock Greenling","Marine","Marine",3,"Secondary Consumer",106,303,295,847.3,0.009,0.009,0.009,0,0,15,43,0.05,15,43
"4405","Tongass","Klawock_1997","Rockfish","Marine","Marine",3.5,"Omnivore (pc/sc)",106,303,295,847.3,0.1299999996,0.1033999996,0.1033999996,0.034000002,0.0264,2792.74,7983,9.45,983,2810
"4406","Tongass","Klawock_1997","Sablefish (black cod)","Marine","Marine",3.5,"Omnivore (pc/sc)",106,303,295,847.3,0.038,0.019,0.019,0.019,0.009,29.6,85,0.1,8,23
"4407","Tongass","Klawock_1997","Scallop","Marine","Marine",2,"Primary Consumer",106,303,295,847.3,0.028,0.019,0.019,0.014,0.0139999995,145.07,415,0.49,89,254
"4408","Tongass","Klawock_1997","Sea Cucumber","Nearshore","Nearshore",2.5,"Omnivore (pp/pc)",106,303,295,847.3,0.283,0.20799999,0.20799999,0.113000005,0.085,2254,6443,7.61,281.8,805
"4409","Tongass","Klawock_1997","Sea Otter","Marine","Marine",3.5,"Omnivore (pc/sc)",106,303,295,847.3,0.047,0.027999999,0.027999999,0.019,0.019,0,0,0,15,43
"4410","Tongass","Klawock_1997","Sea Urchin","Nearshore","Nearshore",2,"Primary Consumer",106,303,295,847.3,0.009,0.0045,0.0045,0.0045,0.0045,102,292,0.34,60,172
"4411","Tongass","Klawock_1997","Seabirds and Loon Eggs","Terrestrial",NA,2.5,"Omnivore (pp/pc)",106,303,295,847.3,0.075,0.047,0.047,0.027999999,0.038,108.6,310,0.37,362,1035
"4412","Tongass","Klawock_1997","Seal","Marine","Marine",4.5,"Omnivore (high level generalist)",106,303,295,847.3,0.17,0.113000005,0.113000005,0.066,0.123,6321,18069,21.35,76,217
"4413","Tongass","Klawock_1997","Seaweed/Kelp","Nearshore","Nearshore",1,"Primary Producer",106,303,295,847.3,0.0998000038,0.0657999998,0.064,0.0452,0.050800002,1703.875,4871,5.76,2635,7532
"4414","Tongass","Klawock_1997","Shrimp","Marine","Marine",2.5,"Omnivore (pp/pc)",106,303,295,847.3,0.462,0.132,0.123,0.377,0.132,1456,4162,4.92,182,520
"4415","Tongass","Klawock_1997","Smelt","Freshwater_Anadromous","Freshwater_Anadromous",3,"Secondary Consumer",106,303,295,847.3,0.17899999,0.009,0.009,0.17,0.047,25,71,0.08,100,286
"4416","Tongass","Klawock_1997","Sockeye Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",106,303,295,847.3,0.689,0.387,0.377,0.406,0.245,12366.66,35350,41.78,2609,7458
"4417","Tongass","Klawock_1997","Tanner Crab","Marine","Marine",3,"Secondary Consumer",106,303,295,847.3,0.038,0.009,0.009,0.027999999,0,33,94,0.11,20,57
"4418","Tongass","Klawock_1997","Unknown Crab","Marine","Marine",3,"Secondary Consumer",106,303,295,847.3,0.009,0.009,0.009,0,0,18.4,53,0.06,10,29
"4419","Tongass","Klawock_1997","Unknown Salmon","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",106,303,295,847.3,0.019,0.009,0,0.019,0,0,0,0,0,0
"4420","Tongass","Klawock_1997","Upland Game Birds","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",106,303,295,847.3,0.01374999975,0.01374999975,0.01374999975,0,0,19,54,0.06,22,63
"4421","Tongass","Klawock_1997","Weasel","Terrestrial","Terrestrial",3,"Secondary Consumer",106,303,295,847.3,0.009,0.009,0.009,0,0,0,0,0,6,17
"4422","Tongass","Klawock_1997","Wolf","Terrestrial","Terrestrial",3,"Secondary Consumer",106,303,295,847.3,0.019,0.019,0.019,0,0.009,0,0,0,45,129
"4423","Tongass","Klawock_1997","Wood","Terrestrial","Terrestrial",1,"Primary Producer",106,303,295,847.3,0.264,0.264,0.264,0.056999996,0.066,0,0,0,146.6,419
"4424","Tongass","Klukwan_1983","Berries","Terrestrial","Terrestrial",1,"Primary Producer",33,41,124,154.1,0.636,NA,0.636,NA,NA,590,733,4.76,590,733
"4425","Tongass","Klukwan_1983","Black Bear","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc/sc)",33,41,124,154.1,0.03,0.12100001,0.03,0,0.03,150,187,1.21,1,1
"4426","Tongass","Klukwan_1983","Brown Bear","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc/sc)",33,41,124,154.1,0,0.061,0,0,0,0,0,0,0,0
"4427","Tongass","Klukwan_1983","Chinook Salmon","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",33,41,124,154.1,0.455,0.515,0.39400002,0.091000006,0.24200001,1187.2,1475,9.57,106,132
"4428","Tongass","Klukwan_1983","Chiton","Nearshore","Nearshore",2,"Primary Consumer",33,41,124,154.1,0.03,0.061,0.03,0,0,1,1,0.01,1,1
"4429","Tongass","Klukwan_1983","Chum Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",33,41,124,154.1,0.333,0.333,0.273,0.061,0.091000006,1269,1576,10.23,141,175
"4430","Tongass","Klukwan_1983","Coho Salmon","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",33,41,124,154.1,0.758,0.69699997,0.667,0.091000006,0.12100001,3003,3731,24.22,429,533
"4431","Tongass","Klukwan_1983","Coyote","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",33,41,124,154.1,0,0.03,0,0,0,0,0,0,0,0
"4432","Tongass","Klukwan_1983","Cutthroat Trout","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",33,41,124,154.1,0.061,0.061,0.061,0,0,63,78,0.51,45,56
"4433","Tongass","Klukwan_1983","Deer","Terrestrial","Terrestrial",2,"Primary Consumer",33,41,124,154.1,0.12100001,0.152,0.03,0.091000006,0,160,199,1.29,2,2
"4434","Tongass","Klukwan_1983","Dolly Varden","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",33,41,124,154.1,0.667,0.758,0.636,0.091000006,0.091000006,2030,2522,16.37,1450,1802
"4435","Tongass","Klukwan_1983","Duck","Terrestrial","Terrestrial/Freshwater/Nearshore",2.5,"Omnivore (pp/pc)",33,41,124,154.1,0.091000006,0.091000006,0.091000006,0,0,48,59,0.38,32,40
"4436","Tongass","Klukwan_1983","Dungeness Crab","Nearshore","Nearshore",3,"Secondary Consumer",33,41,124,154.1,0.061,0.03,0.03,0.03,0,1.4,2,0.01,2,2
"4437","Tongass","Klukwan_1983","Flounder","Marine","Marine",3,"Secondary Consumer",33,41,124,154.1,0.03,0.03,0.03,0,0,2,2,0.01,2,2
"4438","Tongass","Klukwan_1983","Geese","Terrestrial","Freshwater/terrestrial/marine",2.5,"Omnivore (pp/pc)",33,41,124,154.1,0.03,0.03,0.03,0,0,48,59,0.38,6,7
"4439","Tongass","Klukwan_1983","Goat","Terrestrial","Terrestrial",2,"Primary Consumer",33,41,124,154.1,0.03,0.12100001,0.03,0,0.03,110,137,0.89,2,2
"4440","Tongass","Klukwan_1983","Halibut","Marine","Marine",4,"Tertiary Consumer",33,41,124,154.1,0.303,0.21200001,0.152,0.152,0.03,830,1031,6.69,830,1031
"4441","Tongass","Klukwan_1983","Hare","Terrestrial","Terrestrial",2,"Primary Consumer",33,41,124,154.1,0.273,0.333,0.273,0,0,64.5,80,0.52,43,53
"4442","Tongass","Klukwan_1983","Herring Roe","Nearshore","Nearshore",3,"Secondary Consumer",33,41,124,154.1,0.333,0.091000006,0.03,0.303,0,20,25,0.16,20,25
"4443","Tongass","Klukwan_1983","Lynx","Terrestrial","Terrestrial",3,"Secondary Consumer",33,41,124,154.1,0,0.03,0,0,0,0,0,0,0,0
"4444","Tongass","Klukwan_1983","Marten","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",33,41,124,154.1,0,0.03,0,0,0,0,0,0,0,0
"4445","Tongass","Klukwan_1983","Mink","Terrestrial","Terrestrial",3,"Secondary Consumer",33,41,124,154.1,0,0.03,0,0,0,0,0,0,0,0
"4446","Tongass","Klukwan_1983","Moose","Terrestrial","Terrestrial",2,"Primary Consumer",33,41,124,154.1,0.24200001,0.576,0.091000006,0.152,0.061,1200,1491,9.68,3,4
"4447","Tongass","Klukwan_1983","Pink Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",33,41,124,154.1,0.091000006,0.091000006,0.091000006,0,0.03,294,365,2.37,105,130
"4448","Tongass","Klukwan_1983","Plants/Greens","Terrestrial","Terrestrial",1,"Primary Producer",33,41,124,154.1,0.21200001,NA,0.21200001,NA,NA,NA,NA,NA,NA,NA
"4449","Tongass","Klukwan_1983","Rainbow Trout","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",33,41,124,154.1,0.121500003,0.166500008,0.121500003,0.015,0,204,254,1.65,139,173
"4450","Tongass","Klukwan_1983","Rockfish","Marine","Marine",3.5,"Omnivore (pc/sc)",33,41,124,154.1,0.03,0,0,0.03,0,0,0,0,0,0
"4451","Tongass","Klukwan_1983","Sculpin","Marine","Marine",3,"Secondary Consumer",33,41,124,154.1,0,0.03,0,0,0,0,0,0,0,0
"4452","Tongass","Klukwan_1983","Seal","Marine","Marine",4.5,"Omnivore (high level generalist)",33,41,124,154.1,0.12100001,0.061,0.03,0.091000006,0.03,270,335,2.17,6,7
"4453","Tongass","Klukwan_1983","Seaweed/Kelp","Nearshore","Nearshore",1,"Primary Producer",33,41,124,154.1,0.515,0.273,0.273,0.303,0.03,188,234,1.52,188,234
"4454","Tongass","Klukwan_1983","Smelt","Freshwater_Anadromous","Freshwater_Anadromous",3,"Secondary Consumer",33,41,124,154.1,0.636,0.485,0.42400002,0.24200001,0.12100001,965,1199,7.78,965,1199
"4455","Tongass","Klukwan_1983","Sockeye Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",33,41,124,154.1,0.879,0.758,0.667,0.24200001,0.39400002,8352,10377,67.36,1392,1729
"4456","Tongass","Klukwan_1983","Tanner Crab","Marine","Marine",3,"Secondary Consumer",33,41,124,154.1,0.03,0.03,0.03,0,0,4.8,6,0.04,3,4
"4457","Tongass","Klukwan_1983","Upland Game Birds","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc)",33,41,124,154.1,0.076000003,0.091000005,0.076000003,0.015,0.03,37.8,47,0.3,54,67
"4458","Tongass","Klukwan_1983","Wolf","Terrestrial","Terrestrial",3,"Secondary Consumer",33,41,124,154.1,0,0.03,0,0,0,0,0,0,0,0
"4459","Tongass","Klukwan_1983","Wolverine","Terrestrial","Terrestrial",3,"Secondary Consumer",33,41,124,154.1,0,0.03,0,0,0,0,0,0,0,0
"4460","Tongass","Klukwan_1987","Berries","Terrestrial","Terrestrial",1,"Primary Producer",29,39,101,133.4,0.71,NA,0.685,0.33,0.31,NA,945,7.08,NA,630
"4461","Tongass","Klukwan_1987","Black Bear","Terrestrial","Terrestrial",2.5,"Omnivore (pp/pc/sc)",29,39,101,133.4,0.117,NA,0.071,0.046,0.071,NA,162,1.21,NA,3
"4462","Tongass","Klukwan_1987","Chinook Salmon","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",29,39,101,133.4,0.665,NA,0.503,0.27899998,0.233,NA,1273,9.54,NA,83
"4463","Tongass","Klukwan_1987","Chiton","Nearshore","Nearshore",2,"Primary Consumer",29,39,101,133.4,0.091000006,NA,0,0.091000006,0,NA,0,0,NA,0
"4464","Tongass","Klukwan_1987","Chum Salmon","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",29,39,101,133.4,0.639,NA,0.503,0.22799999,0.188,NA,4627,34.69,NA,746
"4465","Tongass","Klukwan_1987","Clam","Nearshore","Nearshore",2,"Primary Consumer",29,39,101,133.4,0.076,NA,0.025,0.051,0,NA,16,0.12,NA,5
"4466","Tongass","Klukwan_1987","Coho Salmon","Freshwater_Anadromous","Freshwater_Anadromous",4,"Tertiary Consumer",29,39,101,133.4,0.685,NA,0.523,0.259,0.259,NA,2186,16.39,NA,284
"4467","Tongass","Klukwan_1987","Deer","Terrestrial","Terrestrial",2,"Primary Consumer",29,39,101,133.4,0.477,NA,0.122,0.38099998,0.122,NA,1710,12.82,NA,21
"4468","Tongass","Klukwan_1987","Dolly Varden","Freshwater_Anadromous","Freshwater_Anadromous",3.5,"Omnivore (pc/sc)",29,39,101,133.4,0.85800004,NA,0.554,0.401,0.36099997,NA,3377,25.32,NA,1251
"4469","Tongass","Klukwan_1987","Duck","Terrestrial","Terrestrial/Freshwater/Nearshore",2.5,"Omnivore (pp/pc)",29,39,101,133.4,0.162,NA,0.071,0.091000006,0.025,NA,26,0.19,NA,32
"4470","Tongass","Klukwan_1987","Dungeness Crab","Nearshore","Nearshore",3,"Secondary Consumer",29,39,101,133.4,0.239,NA,0.071,0.239,0.071,NA,60,0.45,NA,46
"4471","Tongass","Klukwan_1987","Flounder","Marine","Marine",3,"Secondary Consumer",29,39,101,133.4,0.046,NA,0.046,0,0,NA,5,0.04,NA,2
"4472","Tongass","Klukwan_1987","Gadiformes","Marine","Marine",3.5,"Omnivore (pc/sc)",29,39,101,133.4,0.046,NA,0,0.046,0,NA,0,0,NA,0
"4473","Tongass","Klukwan_1987","Geese","Terrestrial","Freshwater/terrestrial/marine",2.5,"Omnivore (pp/pc)",29,39,101,133.4,0.025,NA,0.025,0,0.025,NA,41,0.31,NA,12
"4474","Tongass","Klukwan_1987","Goat","Terrestrial","Terrestrial",2,"Primary Consumer",29,39,101,133.4,0.071,NA,0,0.071,0,NA,0,0,NA,0
"4475","Tongass","Klukwan_1987","Halibut","Marine","Marine",4,"Tertiary Consumer",29,39,101,133.4,0.503,NA,0.071,0.503,0,NA,146,1.09,NA,146
"4476","Tongass","Klukwan_1987","Herring","Marine","Marine",3,"Secondary Consumer",29,39,101,133.4,0.117,NA,0.046,0.117,0,NA,10,0.07,NA,10
"4477","Tongass","Klukwan_1987","Herring Roe","Nearshore","Nearshore",3,"Secondary Consumer",29,39,101,133.4,0.78699994,NA,0,0.78699994,0,NA,0,0,NA,0
"4478","Tongass","Klukwan_1987","King Crab","Marine","Marine",2.5,"Omnivore (pp/pc)",29,39,101,133.4,0.117,NA,0.025,0.117,0,NA,27,0.2,NA,5
"4479","Tongass","Klukwan_1987","Moose","Terrestrial","Terrestrial",2,"Primary Consumer",29,39,101,133.4,0.304,NA,0,0.304,0.025,NA,0,0,NA,0
